godzina,id
9,2093499
9,2093602
9,2093547
10,2093642
9,2093627
10,2093659
7,2053122
10,2093661
14,2052973
14,2048236
10,2048178
13,2052851
9,32118
11,32130
11,32131
11,32133
12,32137
13,32148
10,32127
13,32149
14,32159
11,2048194
7,2091314
9,32119
14,32157
10,2048180
14,2052964
8,2093427
8,2093437
13,2050424
12,2048219
13,2050426
15,2050475
13,2050454
15,2050492
13,2048229
17,2048257
10,2091421
8,2093428
14,2096868
8,2093432
13,2050428
13,2050437
0,32199
15,32161
15,32165
17,32172
18,32177
11,2048198
20,32186
21,32189
21,32190
0,32197
11,2048197
7,2091316
7,2091330
13,2050450
13,2050456
15,2050468
17,2048254
13,2052847
12,2048206
13,2050421
9,3102
10,2048185
13,2050447
12,32228
12,32234
12,32227
17,32249
18,32250
20,32254
21,32258
8,32341
12,32236
16,32243
10,32221
11,32224
19,32252
8,32343
13,2050436
13,2050427
15,2050484
8,2093429
8,2093456
7,2091320
8,2091339
8,2093457
7,2091325
8,2093463
9,2093516
7,2091334
8,2093482
9,2093496
9,2093525
9,2093545
9,2093569
9,2093582
9,2093585
7,2053190
14,2052984
12,2051125
7,2053144
7,2053146
14,2052998
14,2053022
7,2091319
8,2093431
9,2093492
14,2096874
8,2093430
8,2093461
7,2091335
8,2093473
9,2093502
9,2093500
9,2093514
9,2093595
9,2093611
9,2093506
9,2093601
9,2093596
14,2052986
13,2051129
9,2093619
9,2093622
11,2093666
10,2093654
13,2048234
15,2050478
8,2093446
17,2048259
15,2050493
23,2048272
23,2048271
13,2052848
13,2050432
13,2050425
10,2048188
10,2048190
10,32272
12,32278
7,2091322
12,32279
13,32285
7,36355
8,2093433
8,2093441
8,2093453
8,2093483
8,2093472
9,2093524
9,2093498
9,2093527
9,2093534
14,2051161
14,2051145
14,2051162
14,2052988
7,2091323
8,2093434
14,2052990
13,2051131
13,2051132
15,2051166
13,2051134
14,2096892
8,2093485
14,2096902
9,2093486
9,2093560
9,2093526
9,2093555
9,2093528
9,2093612
9,2093548
9,2093563
9,2093618
9,2093620
13,32287
8,32345
16,32307
16,32308
13,32289
13,32867
16,32306
15,2050469
15,2050483
15,2050462
12,2048216
13,2050448
11,2048193
9,2093517
8,2093466
8,2093445
8,2093439
8,2093468
8,2093475
9,2093533
7,2091329
7,2091331
9,2093538
9,2093543
15,2050471
14,2048247
8,2093444
13,2048226
23,2048268
18,32316
5,32336
10,32348
18,32322
17,32314
18,32318
15,2050480
14,2050459
11,2048196
8,2093448
14,2096884
7,2091332
15,2050463
12,2048217
13,2052882
12,2048218
13,2052849
14,2048237
15,2050487
13,2050431
13,2050434
11,32351
12,32404
13,32408
7,32391
8,32393
14,32362
19,32376
17,2048251
15,2050474
15,2050476
7,2048274
16,32447
11,32563
22,2010175
17,32412
13,2052885
15,2050465
13,2052896
12,2048214
14,2096888
15,2050470
15,2050472
8,32491
8,2093450
8,2093455
8,2093447
13,2067399
15,2051195
17,32528
13,2052886
13,2052888
12,2048220
14,2048248
15,2050479
13,2048224
23,2048266
20,32586
10,32555
10,32559
15,2050464
12,2048221
13,2052866
13,2048225
15,2050467
13,2052869
15,2050491
14,2048245
18,2048262
23,2048264
13,2052857
13,2050441
15,2051196
8,2093451
7,2091336
14,2053021
14,2053023
11,2051205
8,2093458
11,2051206
11,2051207
11,2051225
11,2051216
11,2051217
11,2051227
11,2051228
11,2051230
11,2051231
11,2051236
8,2093471
8,2093465
7,2091338
8,2093484
8,2093478
9,2093551
9,2093512
9,2093579
9,2093604
9,2093608
8,2048275
8,2048276
13,2050452
8,2048290
13,2050457
15,2050460
22,2005820
14,2096889
9,32611
8,2048300
8,2048304
8,2048308
15,2050477
8,2048277
8,2048289
20,32648
17,32638
18,32644
21,32652
19,32645
19,32646
9,2050494
8,2048294
10,2091352
10,2091384
10,2091405
9,2091340
10,2091394
14,2096894
14,2096918
11,2091462
8,2093469
14,2096920
10,2091364
14,2096924
9,2093520
9,2093508
10,2091402
10,2091356
10,2091455
9,2093501
9,2093539
9,2093549
9,2093607
9,2093581
10,2091409
9,2091341
9,2093614
13,2091556
14,2091564
10,2093653
7,2053165
14,2053002
8,2048301
10,2091401
8,2093476
10,2050501
8,2048306
8,2048312
14,2096895
8,2048313
10,2091366
10,2091342
9,2050496
10,2091432
8,2048302
8,2048305
8,2048316
9,2050497
10,2091371
11,2091479
9,2050495
8,2048296
13,2052877
13,2052880
14,2052909
13,32844
13,32846
13,32854
13,32856
14,2052995
11,2091487
13,32839
10,2091393
13,32848
13,32855
16,21454
14,2096897
13,2052892
8,2048298
8,2048299
14,2052903
8,2048311
10,2091412
10,2091344
10,2091343
8,2048285
8,2048286
9,2050500
8,2048322
8,2048293
10,2050505
8,2048307
10,2091363
8,2093480
13,32858
13,32859
14,2052997
10,2091419
10,2091422
10,2091441
10,2091345
11,2091464
9,2093488
8,2093481
10,2091448
10,2091354
11,2091512
14,2000207
11,2091527
9,2093494
9,2093503
11,2091485
11,2091505
9,2093519
12,2091547
12,2091537
9,2093535
9,2093536
17,2091565
9,2093540
9,2093571
13,32866
13,32872
13,32878
23,33023
12,2053238
14,2053005
10,2091358
14,2053013
14,2053017
14,2096899
14,2053027
13,2051241
13,2051243
14,2053034
13,2051240
10,16261
14,2053044
14,2053052
10,2091379
10,2091346
10,2091373
9,2093487
10,2091406
10,2091438
11,2091471
11,2091514
7,2091598
11,2091477
10,2091374
11,2091499
11,2091507
7,2091601
7,2091613
17,32959
17,32964
17,32967
18,32973
10,2050502
13,2052875
13,2052878
9,2093497
13,2052879
8,33046
22,2005824
6,33038
13,33060
14,33075
7,33039
14,33066
14,33071
8,2048323
8,2048324
13,2052872
11,2050506
8,2048317
13,33181
13,33182
13,33139
13,33142
18,33086
14,2096900
13,2051244
14,36913
14,36917
10,2091347
14,36930
14,36908
10,2091391
14,36911
12,2000188
14,36929
14,2053039
14,2053040
14,2053041
10,2091434
10,2091403
10,2091418
10,2091443
10,2091456
11,2091500
11,2091510
11,2091513
11,2091461
17,33083
10,2091348
14,2096907
17,33084
6,33117
22,2005823
9,2048347
14,2052900
18,33289
9,2093531
18,33290
10,2091399
19,33295
10,2091381
9,2093504
20,33299
20,33300
12,2000191
21,33303
21,33305
23,33316
1,33319
10,2091429
10,2091453
10,2091431
11,2091511
11,2091529
13,2091554
14,2091562
10,2091350
9,2093505
10,2091376
10,2091361
9,2093523
9,2093509
9,2093510
10,2091386
10,2091425
13,2091553
9,2093561
12,2091548
9,2093592
9,2093594
9,2093590
11,2093668
20,33297
2,33321
7,33324
13,2052895
9,36986
10,2091446
14,2096910
10,2091351
9,2093511
10,2091400
7,2091605
10,2091362
9,2093559
9,2093550
10,2091368
11,2091503
9,2093570
9,2093573
11,2091459
9,2093600
11,2091525
7,2091592
9,2058740
9,2093591
12,2091539
9,2093610
21,2645
10,2093662
9,2093625
8,2091649
13,37073
7,2051368
9,2093518
9,2048328
11,2050510
10,2091353
9,2048329
8,33334
9,33344
9,33345
10,2091449
10,2091355
9,33348
11,33356
11,33359
13,33365
14,33369
10,2091392
14,33373
22,33388
10,2091372
10,2091452
11,2091457
11,2091502
11,2091492
11,2091517
11,2091519
12,2091545
9,2093522
11,2091467
9,2093529
10,2091382
10,2091389
9,2093537
10,2091383
10,2091436
9,2093541
9,2093577
12,2091540
9,2093544
12,2091541
6,2053106
14,2051251
14,2053037
9,2093575
9,2093588
9,2093615
9,2093623
9,2093630
9,2093633
10,2091375
10,2091359
14,2096913
9,2093553
9,2088691
10,2091367
10,2091414
10,2091397
11,2091497
11,2091468
10,2091450
11,2091463
14,2051307
13,2091558
12,2091533
7,2091583
7,2091570
7,2091603
7,2091633
7,2091587
15,2053470
8,2091644
8,2091645
14,2096915
7,33399
10,2091377
11,33357
12,33361
12,2050514
13,2050564
9,2093546
9,2048331
12,2050518
12,2050545
10,2091360
12,2050550
10,33512
9,33510
14,33819
10,2091387
11,33515
12,2050530
12,2050531
12,2050552
12,2050555
10,2091396
10,2091444
10,2091430
11,2091496
11,2091523
12,2091538
14,2096917
9,2093629
10,2091404
10,2091380
10,2091451
10,2091442
10,2093651
11,2091460
11,2091491
10,2091365
11,2091469
7,2091597
14,2091561
18,2051336
14,2051255
7,2053148
12,2091535
12,2091543
7,2091630
7,2091590
10,2091369
9,2093586
14,2096919
9,2093603
9,2093584
10,2091398
15,2061361
9,2093605
11,2091486
11,2091508
14,2053056
14,2051299
11,2091482
11,2091530
11,2091520
12,2042602
9,2093628
7,2091573
7,2091609
7,2091586
12,2050540
14,2096921
12,2050558
10,2091395
13,2050589
13,2050562
10,2091378
13,2050584
13,2050585
13,2050592
13,2050594
14,2050601
11,2091466
10,2091416
10,2091427
11,2091472
11,2091458
11,2091489
12,2091534
11,2091498
12,2091544
13,2091559
7,2091594
14,2091563
7,2091611
7,2091626
14,2050602
14,2050599
9,2093566
15,2050627
15,2050621
15,2050616
11,2091475
15,2050632
7,2050646
12,2050533
10,2091385
12,2050527
9,2048332
14,2052906
12,2050519
9,2048335
23,33688
13,33593
10,2091428
13,33608
13,33614
12,2050521
10,2091407
11,2091465
10,2091426
11,2091470
9,2093568
23,2001213
10,2091390
11,2091494
9,2093574
7,2091579
10,2091415
9,2093597
11,2091476
9,2093613
9,2093580
8,2091637
7,2091631
10,2093644
22,2005829
10,2093645
7,2091575
7,2091616
10,2093652
11,2093665
8,2091642
14,2053067
7,2053155
13,2050567
9,2093598
10,2091411
0,2096931
10,2091440
11,2091506
10,2091420
0,2096930
11,2091473
9,2093599
10,2091423
9,2093624
7,2096948
9,2093606
11,2091474
9,2093631
11,2091480
10,2093639
11,2091490
11,2091495
10,2093647
10,2093655
10,2093663
11,2091481
11,2091483
10,2091417
9,2093609
9,2093616
10,2091447
9,2093626
11,2091515
10,2093638
9,2096969
10,2093650
7,2096942
11,2091526
10,2093640
11,2091532
9,2096971
12,2093678
9,2096973
10,2093637
10,2093649
18,15476
11,2091531
9,2093635
7,2096945
10,2093664
12,2093677
11,2093674
12,2050524
10,2093648
11,2091516
11,2091484
9,2093634
7,2091634
11,2091524
11,2091501
9,2093636
10,2093641
10,2093643
6,2096937
12,2091542
11,2093667
13,2091551
7,2091617
10,2093656
9,2096979
8,2091651
11,2093673
12,2091546
9,2096977
9,32216
7,2096939
7,2091625
9,2096983
9,2096986
9,2096987
13,2091555
9,2096981
12,2051409
7,2096944
13,2091550
12,2093676
9,2096957
12,2093680
14,2091560
12,2093701
7,2091627
12,2093794
12,2093682
12,2093706
7,2091602
12,2093728
7,2091612
12,2093732
12,2093780
12,2093737
13,2093815
12,2093788
12,2093785
12,2093808
14,2093931
14,2093952
7,2091635
12,2093681
12,2093679
7,2096946
7,2091604
12,2093686
12,2093697
6,2091567
14,21044
12,2093722
7,2091619
7,2091574
12,2093718
7,2096947
7,2091636
7,2091615
12,2093730
8,2091638
8,2091646
13,2057532
7,2096949
21,2079
12,2093734
7,2096950
12,2093736
12,2093683
12,2093687
12,2093690
12,2093684
12,2093749
7,2091571
12,2050535
12,2093720
6,2091566
7,2091581
12,2093685
12,2093688
12,2093712
12,2093731
7,2091596
12,2093733
7,2091632
7,2091623
12,2093743
13,2093816
12,2093779
12,2093773
12,2093790
13,2093818
13,2093822
13,2093838
13,2093843
7,2091568
12,2093715
7,2091620
12,2093696
7,2091584
12,2093719
12,2093741
12,2093747
12,2093727
7,2091572
7,2091576
12,2093756
7,2091588
7,2051563
11,2053213
7,2091578
12,2093770
7,2091610
7,2091629
7,2091595
7,2091622
8,2091639
8,2091641
7,2096952
7,2091599
7,2091577
7,2091608
12,2093695
12,2093694
7,2091582
7,2091606
12,2093691
7,2091593
8,2091647
7,2091621
7,2091607
12,2093699
12,2093709
12,2093703
12,2093710
12,2093714
12,2050526
12,2050543
12,2093726
12,2093723
12,2093738
12,2093750
12,2093753
12,2093700
12,2093711
12,2093707
12,2093704
12,2093705
12,2093713
12,2093708
12,2093716
12,2093729
12,2093717
12,2093721
7,2051571
12,2093724
9,2051641
8,2051579
12,2093784
12,2093725
12,2093806
12,2093793
12,2093751
12,2093754
12,2093755
12,2093810
7,2091589
7,2091628
14,2093892
12,2053245
13,2093823
13,2093837
13,2093857
13,2093879
9,2051614
13,2093860
13,2093885
14,2093901
12,2050546
12,2050528
12,2050532
12,2050554
13,2050571
10,2051676
12,2053248
9,2051620
9,2051625
14,2036756
12,2053251
14,2093922
14,2093903
14,2093954
8,2091643
12,2093748
12,2093744
12,2093739
12,2093762
12,2093776
13,2093866
13,2093871
13,2093836
13,2093842
13,2093864
9,2051610
10,2039696
12,2050542
13,2050578
13,2050568
13,2050580
13,2050575
13,2050588
9,2048333
12,2050520
14,2052908
9,2048342
12,2053263
8,2053308
9,2051643
12,2053274
14,2093893
14,2093902
12,2093765
12,2093772
12,2053267
8,2091648
12,2093760
12,2053280
12,2093778
9,2051615
12,2093787
9,2051618
14,2053293
12,2093781
12,2050561
21,33681
13,2050569
13,2050573
14,38206
18,38192
9,2051632
12,2093809
13,2093819
12,2093812
13,2093835
13,2093841
9,2096956
10,2051681
9,2091668
10,2051696
8,2091652
13,2053290
8,2005864
8,2053327
8,2053339
12,2050534
12,2050537
12,2050538
13,2050576
12,2050553
13,2050563
12,2050560
9,2091655
9,2091736
9,2091674
9,2091677
9,2091739
9,2091743
9,2091757
9,2091763
10,2091784
9,2091654
9,2096958
10,2051670
10,2051675
12,2093740
8,2053311
10,2051687
10,2051684
10,2051695
8,2053303
8,2053324
13,2050566
13,2050591
13,2050582
13,2050587
8,2053332
8,2053346
9,2091656
9,2091667
9,2091700
9,2091696
9,2091673
9,2091714
9,2091711
9,2091725
9,2091751
10,2091770
10,2091799
10,2091796
10,2091815
9,2091657
8,2053325
8,2053335
12,2093745
8,2053341
15,2051878
14,2050600
14,2050603
15,2050639
15,2050611
15,2050612
7,2050650
8,2050654
8,2050657
12,2050559
9,2048344
12,2050522
12,2050523
10,33708
13,33719
8,33699
15,2051868
15,2051880
15,2051872
15,2051850
11,2051917
9,2096961
9,2091699
12,2093746
9,2091766
9,2091672
12,2093795
9,2091733
9,2091685
11,2051729
10,2091814
12,2093757
10,2091776
9,2091760
9,2091688
10,2091809
12,2093796
13,2093821
13,2093826
11,2091825
13,2093825
13,2093851
13,2093834
13,2093854
13,2093855
9,2091659
9,33705
12,2093752
11,33714
11,2091835
9,2091689
12,2093805
10,2091790
12,2093775
9,2091709
13,2093820
12,2093813
10,2091792
12,2093800
14,2093943
13,2093886
13,2093856
14,2093928
8,2096953
9,2091740
12,2093759
9,2091715
10,2091816
10,2091772
13,2093863
9,2091722
12,2093767
12,2093797
12,2093769
11,2091826
9,2091762
10,2091774
12,2093802
13,2093840
13,2093824
11,2091821
14,2093907
14,2093916
13,2093861
10,2091785
9,2091735
13,2093839
9,2091661
9,2096966
12,2093761
9,2091678
12,2093766
12,2093764
11,2051701
9,2096974
9,2091719
9,2091753
12,2093798
9,2091728
14,2093934
12,2093792
13,2093817
14,2093918
14,2093935
14,2093951
14,2093956
16,2093965
9,2093966
12,2050529
12,2093789
12,2093768
12,2050549
11,2091829
12,2050536
9,2091662
10,2091778
9,2091716
12,2093774
9,2091676
12,2093782
9,2091726
10,2091788
13,2093881
10,2091818
12,2093807
12,2093801
12,2093814
15,2050644
14,2093890
11,2091832
13,2093833
14,2093898
12,2093783
9,2091704
13,2050565
9,2091663
9,2091680
13,2093872
12,2093777
13,2093889
13,2093878
9,2091666
9,2096976
9,2096980
9,2091682
9,2091694
14,2093905
14,2093891
9,2091764
14,2093940
10,2091786
9,2091684
10,2091777
10,2091811
10,2091795
12,2050544
12,2050547
12,2050548
13,2050581
12,2093791
12,2050556
12,2050557
9,2091665
12,2093803
9,2096970
9,2091675
13,2050572
13,2050577
17,1444
10,2053349
9,2091721
9,2091664
9,2091742
9,2091681
9,2091669
9,2091727
9,2091723
9,2091765
9,2091749
10,2091780
10,2091781
10,2091787
10,2091801
9,2091670
12,2093804
13,2050579
13,2050570
13,2050574
13,2050583
14,2050597
15,2050630
11,2091819
12,2000194
13,33769
8,2051888
14,2051849
9,2091701
9,2091686
9,2091724
10,2091804
10,2091791
9,2091692
9,2091702
10,2091810
11,2091834
11,2091822
11,2091827
11,2091824
10,2053351
13,33779
7,2051885
13,33771
13,33776
9,2091729
13,33781
13,33782
13,33783
9,2091671
15,2050622
15,2050640
14,2052945
14,2052948
9,2091731
14,2052952
12,33922
18,33944
9,2096972
15,38654
13,39307
8,2051897
9,2091750
9,2091683
18,43214
8,2051898
9,2091695
9,2091720
9,2091687
11,2053402
9,2091706
11,2053361
9,2091737
9,2091748
16,33995
9,33901
22,2005826
14,2050606
15,2050614
13,43792
9,2091768
10,2091775
10,2091797
10,2091800
9,2091745
9,2091690
13,2093831
9,2091744
9,2091718
13,2093827
9,2091756
9,2091738
13,2093847
9,2091761
11,2053381
13,2093868
11,2091828
11,2053383
14,2093897
14,2093910
13,2093880
13,2093883
14,2093924
15,2050624
15,2050625
15,2050642
8,2050652
14,2052978
14,2052905
8,2051894
11,2053384
11,2051903
14,2093932
9,2091713
14,2093900
11,2051918
9,2091758
9,2091691
14,2093917
13,2093845
13,2093828
9,2091732
9,2091707
9,2096982
10,2091782
14,2093946
9,2091741
9,2091734
10,2091779
14,2093950
10,2091798
15,2050636
8,2050655
14,2050609
9,2048352
0,34012
8,2053333
11,2051703
11,2051901
11,2053355
11,2053420
13,2093832
9,2091752
16,34036
9,2091693
19,34045
23,34051
9,2091754
9,2096984
9,2091759
9,2091703
13,2093829
13,2093844
13,34130
10,2091773
15,2050613
13,2093848
10,2091802
15,2050617
15,2050619
10,2091793
8,2050656
11,2053362
10,2091807
9,2091698
13,2093830
9,2091712
9,2091767
11,2053356
11,2053358
9,2091705
10,2091783
10,2091771
10,2091794
13,2093873
10,2091803
13,2093882
14,2093894
11,2053359
10,34062
13,34126
14,34077
21,34098
11,2053415
12,2012490
20,38769
13,2093852
13,2093859
13,2093875
13,2093877
13,2093884
12,2000189
14,2093929
12,2053423
14,2053463
13,2053428
14,38840
9,2053511
14,2053434
13,2048398
12,2048357
12,2048365
7,2050648
12,2048396
14,2053435
14,2053444
14,2053445
14,2053451
9,2053515
9,2053514
13,2093849
10,2091817
10,2091806
10,2091805
13,2093865
9,2096997
14,2093942
13,2093850
14,2093926
11,2091830
10,2097015
11,2093969
11,2093970
11,2097016
9,2093967
12,2048397
14,2053458
14,2053460
15,2048476
7,2050649
15,2048420
15,2048428
15,2048429
15,38850
10,2091812
13,2093853
9,2096996
9,2096991
13,2093876
11,2091820
9,2096992
14,2093921
14,2093938
14,2093960
12,2097052
13,1464
9,2096994
12,2053427
15,2053471
19,38912
9,2001650
12,2097078
15,2048438
15,2048447
15,2048450
15,2048452
8,2053344
12,2097095
16,38947
12,2097102
9,2096989
14,2093895
13,2093862
11,2091831
13,2053429
14,2093939
14,2093925
13,2053431
12,2093971
10,2097007
19,34181
22,2010179
13,34133
13,34139
14,34140
14,34143
14,34147
12,2048387
12,2048376
14,2053455
8,2053503
11,2097021
20,4482
11,2097020
9,2096993
11,2097048
12,2097067
12,2097099
12,2097107
12,2048370
12,2048359
12,2048360
12,2048364
13,2093887
14,2093949
14,2091894
12,2097070
12,2097084
14,2093927
9,2097002
12,2097093
12,2097082
12,2048361
12,2048381
12,2048366
2,39113
6,39069
6,39071
14,2091893
12,2000190
12,2000193
19,4802
8,39072
8,2053493
11,2091841
12,2048368
12,2048372
12,2048375
11,2091856
7,2091930
7,2091960
7,2091978
7,2091976
11,2091849
7,2091984
7,2091985
8,2092002
11,2091838
11,2091861
0,2091899
11,2091840
0,2091903
11,2091847
6,2091909
6,2091905
7,2091929
7,2091927
7,2091947
14,2093906
15,19914
7,2091934
7,2091939
7,2091950
13,2048400
14,2048403
14,2048407
12,2053544
10,2053517
7,2091974
7,2091979
8,2092015
8,2092022
9,2092053
14,2093920
14,2091895
11,2091842
13,2093888
11,2097026
14,2093933
12,2097050
15,2093961
15,2050629
15,2050637
16,34238
20,34435
7,2038592
22,34194
8,34210
9,34215
10,34219
14,2048404
23,2048478
12,2053537
11,2091843
14,2093937
9,2097004
11,2091873
14,2093941
14,2052940
14,2093945
10,2097006
10,2097014
15,2048415
15,2048459
15,2048466
11,2097032
15,2048425
15,2048430
15,2048471
15,2048473
12,2048385
12,2048369
12,2048371
13,2053572
14,2093957
11,2097030
14,2093912
11,2091846
14,2093913
9,2097001
11,2091844
14,2093953
13,2091886
12,2097072
22,2005827
21,34256
10,2053521
21,34298
12,2048377
12,2048389
13,2048402
15,2048442
7,2053629
14,39248
12,2053538
7,39277
11,2091845
11,2091854
11,2091850
11,2091853
12,39281
11,2091866
15,2048412
14,2091888
15,2048419
15,2048421
11,2091848
14,2091891
15,2048427
15,2048444
15,2048470
12,2048393
12,2048362
13,34333
13,34334
17,39419
12,2053541
11,2091864
14,2093944
14,2093914
11,2091851
10,2097009
9,2097003
11,2091871
14,2091892
11,2097042
12,2097065
11,2097046
12,2097089
12,2097054
12,2053542
11,2009370
12,2097061
13,34336
13,34341
21,34438
12,2097098
11,2051757
11,2051759
12,2053536
12,2097105
11,2091852
12,2091883
11,2091865
11,2091855
11,2091868
12,2053564
10,2053524
7,2091948
6,2053613
7,2091967
13,34348
12,2048367
13,39358
14,39373
14,39378
12,2053569
7,2091964
7,2091983
7,2091982
23,2001486
8,2092021
8,2092026
11,1474
9,2097005
11,2091857
11,2091876
11,2091874
6,2091911
0,2091902
6,2091917
7,2091956
12,2053565
7,2091954
7,2091952
12,2048392
12,2048373
7,2091959
15,39393
15,2048418
7,2050647
12,2048378
12,2048382
15,2048423
17,39418
7,2091972
7,2091987
8,2091999
8,2092004
7,2091992
8,2101223
9,2110659
9,2097552
6,4586
8,2101250
7,2097444
8,2107919
7,2097466
10,2110665
8,2101211
10,2104885
7,2097461
9,2101273
9,2097589
8,2101263
8,2097516
8,2097498
8,2107926
8,2097536
9,2101281
8,2107920
9,2097571
8,2101258
8,2101251
9,2101307
9,2097586
8,2101261
8,2107935
8,2097525
8,2097492
9,2097584
9,2097579
8,2107960
8,2107958
8,2107963
8,2108005
8,2108024
8,2108029
7,2110985
8,2097539
18,36757
20,36761
10,36725
13,36782
20,36764
10,36777
8,36773
11,36779
10,36778
12,36781
4,36770
12,36812
22,36796
14,36785
12,36826
7,36823
9,36824
5,52963
16,36829
18,36831
18,36818
8,36838
0,36834
13,36844
13,36862
21,33307
21,36961
15,36869
16,36871
17,36876
14,2036685
15,2459
23,36885
0,36886
23,34260
12,36902
15,53014
9,34216
19,29873
20,36959
1,36967
20,36956
10,36983
3,36969
7,36975
11,37157
17,37292
7,52967
22,37300
5,37305
13,37340
8,2025332
8,37310
9,37312
13,37348
12,37323
14,37356
13,37349
17,37372
18,37374
22,37524
12,34324
8,37405
9,37692
10,37485
16,37496
12,34326
9,37571
14,37492
12,37511
11,6483
11,2025381
18,176
10,37509
21,37522
10,37572
20,5939
14,37536
13,37535
11,2025379
10,1599
14,37538
16,37707
15,37541
21,5941
15,37596
9,37529
18,37548
3,37558
16,37545
7,37561
16,37544
21,37556
11,2025374
8,37565
12,37580
13,37582
15,55992
14,37586
9,48587
19,37675
12,37577
7,37563
13,37583
21,34441
17,54707
15,55977
16,37598
18,37673
11,2025383
16,37603
15,37590
17,37607
19,37613
22,37616
23,37617
21,37716
17,37608
7,37623
10,39729
14,55462
20,52938
10,37631
23,37681
9,2012371
15,37662
9,50970
8,37724
10,37693
14,37702
19,37711
23,37682
21,37717
22,37718
19,37713
9,2009145
14,2036686
10,2009182
13,37748
9,47085
8,37726
14,37757
18,37772
21,37776
9,37815
14,37886
21,37858
13,37796
15,37799
15,37800
14,55965
7,38011
7,37810
7,34545
8,37813
12,37820
20,37833
0,37836
11,55747
21,37835
20,52940
16,37854
1,37837
14,37824
21,37857
12,39943
8,37864
8,38056
9,37871
18,38026
8,40097
17,37893
14,37884
19,37896
21,37898
14,37888
16,37994
9,37909
11,37912
14,37919
20,38078
19,37924
7,38012
18,37923
13,37916
3,37933
13,40030
8,37942
11,37976
10,37949
21,34622
14,37957
5,34630
8,37974
8,37973
17,38324
8,37972
9,37975
9,37947
21,52944
15,37987
17,37996
10,38039
1,38006
23,38005
19,38029
19,38030
11,38040
20,38940
13,38041
14,38044
9,2009146
12,2010134
16,38045
13,38043
7,46049
8,38057
13,34691
12,38064
9,38058
14,38067
21,38114
0,40574
14,2036698
11,38665
19,38077
3,38082
6,38083
0,38081
8,38089
9,38090
11,38095
17,38209
14,38710
18,38143
18,38111
14,38104
17,38109
21,38116
19,38146
11,38123
17,38108
13,38133
14,38134
14,38135
15,38237
20,40203
21,38154
10,38234
9,38214
21,38155
9,38160
14,34741
10,38165
11,38167
15,38181
18,38191
20,38195
8,38199
20,42196
10,38216
11,38219
22,38227
15,38238
19,38223
15,55986
9,2012372
10,38233
14,38255
19,38297
13,38252
12,38278
18,38260
21,38262
5,38266
7,38269
9,38273
14,38284
15,38288
17,38291
14,38287
21,38356
21,38263
18,38294
18,38293
16,38323
0,38301
12,38315
18,53577
15,38319
16,38322
20,45814
4,38567
2,38334
15,38348
20,51012
8,38363
7,38362
16,34776
14,38379
10,38366
0,38360
11,38368
12,38376
8,38535
15,38349
8,38395
8,38396
17,38408
19,38410
8,38416
10,40733
15,55399
0,38566
9,38419
13,50247
22,38724
15,38424
10,38420
10,38435
10,38436
10,38437
23,52955
16,38441
16,38442
16,38440
7,38450
10,38456
10,38457
10,2009175
11,38458
13,38459
21,52952
8,38612
17,38473
5,36093
14,38508
17,38475
3,38489
18,38478
16,38554
13,53069
18,38481
19,38484
7,38494
9,38497
13,38503
23,40521
14,38505
11,38501
6,38528
7,38531
9,38537
9,38536
0,38524
11,38541
11,38542
11,38667
16,40535
12,38544
13,38545
11,38704
9,2012373
20,34894
15,38552
10,38579
8,38613
13,38547
17,56029
23,38080
9,38577
22,34904
12,50331
12,38649
9,2001502
21,38600
21,38601
1,38606
13,42779
2,38609
17,38760
9,38617
13,38652
16,38630
17,38631
19,38634
19,38636
10,38621
3,38661
9,38664
17,39048
12,38668
21,38870
7,38693
7,38692
18,38763
20,38771
7,38778
7,38779
5,38776
15,38810
12,38798
14,38804
14,38801
19,38913
14,38805
14,38806
9,2009149
9,2009154
14,2036688
0,49933
15,38808
15,38812
11,2153265
11,2042584
9,2039590
14,2045582
11,2042576
9,2039598
11,2042578
11,2042586
7,2001034
7,2001039
7,2001036
7,2001038
11,2042580
11,2042582
12,2042629
12,2042648
11,2042587
11,2042589
12,2042621
12,2042622
12,2042604
7,2094626
12,2042609
12,2042646
12,2042643
12,2042654
12,2042645
12,2042667
12,2042666
12,2042614
11,2039600
12,2042599
14,2045583
12,2042652
11,2039601
12,2042617
11,2039604
12,2042623
11,2039606
12,2042647
11,2039614
12,2042606
12,2039628
12,2042637
12,2042610
12,2042611
12,2042613
12,2042656
12,2042659
12,2042631
12,2042633
12,2042639
12,2042664
12,2042641
7,2094628
12,2042655
7,2094642
8,2094651
8,2094653
12,2042650
12,2042660
12,2042662
12,2042672
12,2042678
12,2042679
12,2042675
16,2038737
9,17461
11,17195
11,2051932
14,2045587
11,2039602
12,2042663
12,2042618
11,2039605
9,2094710
11,2039615
8,2094654
12,2042627
12,2042607
12,2039623
8,2094644
7,2094639
8,2094694
12,2042608
12,2042620
7,2001041
12,2042612
12,2042653
12,2042658
12,2042632
12,2042615
12,2042624
12,2042634
12,2042626
12,2042649
9,2094711
9,2094713
9,2094742
12,2042636
12,2042651
12,2042671
12,2042674
12,2042677
12,2042670
12,2042673
12,2042681
12,2042676
16,2297
7,2094633
8,2094677
7,2094643
11,2051933
12,2042661
12,2042704
12,2042696
14,2042713
14,2042727
14,2042717
14,2042729
14,2042738
14,2042737
14,2052971
8,2094670
8,2094690
10,10189
14,2967
